time,route_id,full_time,Node1_time,pack_time,Node2_time
36,274,2.8932471,1.0096264,0.95629454,0.9273262
36,275,2.9077458,1.0221975,0.9308157,0.9547327
36,276,2.9917176,1.1908177,0.90040886,0.90049094
36,277,2.8345835,0.9454261,0.95413244,0.93502486
36,278,2.8697684,1.0501053,0.9435581,0.87610495
36,279,2.878198,0.8976749,0.97655135,1.0039713
36,280,2.9095151,1.0156496,0.9682767,0.92558897
36,281,2.8255436,0.8662977,0.9720024,0.98724335
36,282,2.8327618,0.86315763,0.9462532,1.0233507
36,283,2.8774889,0.9468034,0.9198411,1.0108445
36,284,2.9094,0.99628747,0.9091412,1.0039713
36,285,2.833192,0.8464955,0.96818876,1.0185077
36,286,2.8928404,1.0489181,0.92769766,0.91622436
36,287,3.1468194,1.0045645,0.74314517,1.3991096
36,288,2.8139713,0.99695194,0.9463625,0.87065685
36,289,2.8631282,1.0569745,0.9568613,0.8492926
36,290,2.8975146,1.0117322,0.98529136,0.90049094
36,291,2.946017,1.0427649,0.9385458,0.9647064
36,292,2.8847058,0.9488381,0.9711612,0.9647064
36,293,2.851167,0.97479105,0.95563185,0.92074394
36,294,2.903244,1.0434463,0.9492491,0.9105485
36,295,2.8620343,0.92898333,0.9596201,0.97343063
36,296,2.9302278,0.99288005,0.93767345,0.99967414
36,297,2.8342447,1.000783,0.9172374,0.91622436
36,298,2.8861187,1.056293,0.9537207,0.87610495
36,299,2.8280973,0.93361807,0.93974656,0.9547327
36,300,2.8786035,0.97416323,0.94673663,0.9577034
36,301,2.8420072,0.82311904,0.95121586,1.0676721
36,302,2.8366737,0.8525208,0.9801815,1.0039713
36,303,2.931606,1.0300746,1.0010403,0.90049094
36,304,2.8894105,0.9442646,0.926638,1.0185077
36,305,2.8962293,1.0006711,0.9217332,0.973825
36,306,2.8397303,0.83310544,0.9347197,1.0719051
36,307,2.9854393,1.0257946,1.0049118,0.9547327
36,308,2.9543889,1.0436751,0.9067423,1.0039713
36,309,2.91014,1.0127231,0.9595176,0.9378994
36,310,2.8555758,1.0386528,0.9552144,0.8617085
36,311,3.0488615,0.8822786,0.7674732,1.3991096
37,0,2.884503,0.9680594,0.94870293,0.9677404
37,1,2.9500709,1.0903342,0.9497134,0.9100232
37,2,2.9973936,1.0950263,0.9420763,0.9602911
37,3,2.8491585,1.019666,0.9286884,0.9008039
37,4,2.8664365,0.99999875,0.94834584,0.9180918
37,5,2.8265104,0.9151924,0.946839,0.9644791
37,6,2.8437915,0.8894812,0.9751822,0.97912806
37,7,2.8662457,0.93406236,0.94264543,0.9895377
37,8,2.851311,0.93902856,0.94016296,0.97211933
37,9,2.8799462,0.95665693,0.9477459,0.9755435
37,10,2.8385656,0.99474585,0.943401,0.9004189
37,11,2.8727627,0.9985722,0.93697214,0.93721837
37,12,2.8546915,0.87175333,0.9759792,1.0069588
37,13,2.845425,0.84456617,0.94813216,1.0527265
37,14,2.9167068,1.0227746,0.935746,0.95818627
37,15,2.861326,0.97439086,0.9316126,0.95532256
37,16,2.8314862,0.83524436,0.9389855,1.057256
37,17,2.919087,0.9289292,0.95153034,1.0386273
37,18,2.8987174,0.97496814,0.9344184,0.9893309
37,19,2.786172,0.8525381,0.9315837,1.0020502
37,20,2.965257,1.0072038,0.9023348,1.0557182
37,21,2.897769,1.0005258,0.9433829,0.95386016
37,22,2.85699,0.8246638,0.9467374,1.0855887
37,23,2.8484786,0.92645586,0.9667796,0.95524293
37,24,2.8201823,0.9307682,0.9600042,0.92940986
37,25,2.8795698,1.1137085,0.9475778,0.81828344
37,26,2.9175448,1.0683012,0.9404334,0.9088103
37,27,2.857841,0.8745052,0.9527912,1.0305444
37,28,2.875449,0.9508349,0.95213443,0.9724797
37,29,2.7994835,0.8878516,0.9317366,0.97989523
37,30,2.849011,0.94902784,0.9829761,0.91700697
37,31,2.856225,0.8703395,0.99340963,0.9924758
37,32,2.891117,0.93241537,0.9476284,1.0110731
37,33,2.9526877,0.8580893,0.9707576,1.1238408
37,34,2.9476132,1.0554945,0.9129907,0.97912806
37,35,2.8777149,1.0342371,0.9314292,0.9120485
37,36,2.8662925,0.78563654,0.94240534,1.1382504
37,37,2.8536553,1.0306469,0.9459478,0.8770606
37,38,2.847094,1.0045244,0.93522245,0.9073473
37,39,2.8564203,0.9937584,0.945315,0.91734684
37,40,2.8231413,0.8299373,0.936024,1.0571799
37,41,2.896267,1.0039251,0.97165,0.92069167
37,42,2.871694,0.93874043,0.94362247,0.9893309
37,43,2.8892276,0.9429963,0.9364141,1.009817
37,44,2.9076424,1.0506552,0.9496398,0.9073473
37,45,2.7774196,0.883197,0.96320283,0.93101966
37,46,2.8913536,0.9981039,0.92895126,0.96429837
37,47,2.8829398,0.90068275,0.9476367,1.03462
37,48,2.8506086,0.9494212,0.99384004,0.9073473
37,49,2.8099346,0.94129145,0.949958,0.91868496
37,50,2.911194,1.0335088,0.91739416,0.9602911
37,51,2.8256001,0.8307365,0.9501214,1.0447421
37,52,2.855754,0.9605905,0.9418624,0.95330095
37,53,2.852014,0.9802316,0.9458542,0.9259283
37,54,2.8390896,0.811224,0.92952335,1.0983421
37,55,2.8748217,0.99170744,0.94648314,0.9366309
37,56,2.888081,0.9109926,0.9529971,1.0240914
37,57,2.9017355,1.029901,0.90485936,0.9669749
37,58,2.889974,0.9312752,0.94887304,1.009826
37,59,2.8964825,1.077487,0.9201129,0.8988825
37,60,2.906836,0.9631643,0.9338455,1.009826
37,61,2.8352914,0.81555766,0.9618802,1.0578535
37,62,2.8442447,0.92629975,0.92693204,0.99101275
37,63,2.8713584,0.95495236,0.9205149,0.9958909
37,64,2.860637,0.9129919,0.9219019,1.025743
37,65,2.8872333,1.0592371,0.9704903,0.8575059
37,66,2.848967,0.9412612,0.9817773,0.9259283
37,67,2.8727288,0.8770264,0.94256467,1.0531378
37,68,2.9459348,1.086946,0.9528578,0.9061308
37,69,2.9492314,1.0811483,0.9580599,0.9100232
37,70,2.9189863,0.93154967,0.9295832,1.0578535
37,71,2.8620396,0.9601747,0.9957341,0.9061308
37,72,2.8467672,0.9322828,0.94750947,0.9669749
37,73,2.910812,0.9478939,0.95519876,1.0077193
37,74,2.8143165,0.86142015,0.9859214,0.9669749
37,75,2.8213117,0.890509,1.0127109,0.9180918
37,76,2.9020743,0.93971574,0.95253265,1.009826
37,77,2.876978,1.0193589,0.9250167,0.9326023
37,78,2.8144553,0.95228875,0.9613625,0.9008039
37,79,2.7949922,0.87614596,0.9862439,0.9326023
37,80,2.8325257,0.9791371,0.9207862,0.9326023
37,81,2.8926263,1.0510172,0.9090067,0.9326023
37,82,2.8922231,0.8914849,0.94811,1.0526283
37,83,2.884142,1.0454423,0.9266509,0.9120485
37,84,2.9170127,1.0869982,0.9446994,0.8853151
37,85,2.8625808,0.8425415,0.9684864,1.0515525
37,86,2.8712406,1.0003034,0.96625155,0.9046857
37,87,2.880814,1.0987357,0.935507,0.8465713
37,88,2.8693142,1.0096022,0.95358104,0.9061308
37,89,2.8917394,0.96891433,1.0166941,0.9061308
37,90,2.9233508,1.091706,0.9595183,0.8721264
37,91,2.8071523,0.80542624,0.96674013,1.0349858
37,92,2.828419,0.9784813,0.9337946,0.91614294
37,93,2.8947225,0.9608232,0.93867224,0.99522704
37,94,2.8372784,0.8632801,1.0163319,0.9576663
37,95,2.8246548,0.99433726,0.94273674,0.8875807
37,96,2.8834496,1.0439962,0.94935405,0.89009905
37,97,2.866653,0.86448145,0.9404333,1.061738
37,98,2.8915315,1.0322119,0.9267171,0.9326023
37,99,2.90708,1.1002576,0.93469584,0.8721264
37,100,2.8960128,0.9065965,0.9385918,1.0508245
37,101,2.8563676,1.014156,0.93894255,0.903269
37,102,2.8418312,0.85198176,0.9617216,1.0281278
37,103,2.8943064,1.0304871,0.9271883,0.9366309
37,104,2.8957627,1.0339811,0.9556508,0.9061308
37,105,2.8385735,0.86833715,0.933648,1.0365883
37,106,2.8818612,0.95579654,1.0199338,0.9061308
37,107,2.8786664,0.9116727,0.96285117,1.0041424
37,108,2.8953938,1.0106616,0.9399412,0.94479114
37,109,2.8225777,0.86089087,0.9664596,0.99522704
37,110,2.9127018,0.8902837,0.9488576,1.0735605
37,111,2.9092093,0.8939521,0.951561,1.063696
37,112,2.8906155,0.96439755,0.9592431,0.9669749
37,113,2.800223,0.9457942,0.94829816,0.9061308
37,114,2.8645332,0.9959029,0.9133874,0.95524293
37,115,2.8771846,0.9709238,0.913785,0.9924758
37,116,2.910413,0.97548914,0.927965,1.0069588
37,117,2.8633075,0.9297002,0.953712,0.97989523
37,118,2.8180528,0.8367818,0.9446826,1.0365883
37,119,2.92986,1.1333606,0.93899345,0.8575059
37,120,2.9033475,1.1322067,0.943189,0.82795155
37,121,2.8855135,1.0685705,0.96754277,0.84940004
37,122,2.8917058,0.88623226,0.95406085,1.0514125
37,123,2.9123394,0.96794146,0.9374391,1.0069588
37,124,2.8843694,0.9997714,0.95725095,0.9273468
37,125,2.900682,1.0398209,0.9495389,0.91132194
37,126,2.9351978,1.1061525,0.9216979,0.9073473
37,127,2.9164782,1.1978018,0.943275,0.7754014
37,128,2.8736882,0.89286673,0.9387801,1.0420414
37,129,2.8938575,1.0399238,0.9280052,0.9259283
37,130,2.9063785,1.0485178,0.95051324,0.9073473
37,131,2.9338794,1.0708315,0.9530245,0.9100232
37,132,2.9561176,1.1260912,0.9200031,0.9100232
37,133,2.8547168,1.0064036,0.94096583,0.9073473
37,134,2.870915,0.9060236,0.9579325,1.0069588
37,135,2.898331,0.8616228,0.9522761,1.0844318
37,136,2.9895036,1.1773312,0.9268573,0.8853151
37,137,2.8624287,0.9180748,0.98406255,0.9602911
37,138,2.8759391,0.86292,0.95341265,1.0596063
37,139,2.9137046,1.0522602,0.9037782,0.9576663
37,140,2.8151152,0.9391416,0.9486267,0.9273468
37,141,2.839076,0.9028579,0.93914497,0.99707305
37,142,2.8409247,1.0120066,0.93276006,0.89615786
37,143,2.8937488,0.9499257,0.9537037,0.99011916
37,144,2.8157902,0.93896663,0.9399681,0.93685544
37,145,2.8955393,0.9609648,0.94998235,0.9845921
37,146,2.8562944,0.95613205,0.9633069,0.93685544
37,147,2.8666425,0.97071445,0.93384457,0.96208334
37,148,2.8934512,0.962865,0.95507973,0.9755066
37,149,2.8520303,0.9477765,0.9365134,0.9677404
37,150,2.8424754,0.9640287,0.9462056,0.93224084
37,151,2.8525019,0.9858135,0.94031763,0.9263706
37,152,2.8433638,0.91088545,0.9453065,0.98717177
37,153,2.910133,1.0890113,0.8942517,0.9268697
37,154,2.8694654,0.9343793,0.955009,0.9800771
37,155,2.9156237,1.0496178,0.9559825,0.9100232
37,156,2.8851523,0.9502926,0.9307173,1.0041424
37,157,2.8654366,0.9124813,0.99266416,0.9602911
37,158,2.886189,0.9215577,0.9377669,1.0268643
37,159,2.8634677,0.80573815,0.94142807,1.1163014
37,160,2.8416524,0.97477376,0.9395315,0.9273468
37,161,2.9504814,1.0546501,0.98970044,0.9061308
37,162,2.9002037,0.8846453,0.9500147,1.0655438
37,163,2.991048,1.0524749,1.0178813,0.92069167
37,164,2.8161423,1.0073001,0.94182044,0.86702156
37,165,2.9022737,1.1483476,0.95796204,0.7959639
37,166,2.810248,1.0208654,0.93169516,0.8576871
37,167,2.850126,0.98398507,0.9540925,0.9120485
37,168,2.8692493,0.8273406,0.9416658,1.1002429
37,169,2.8824477,0.9979299,0.9412654,0.9432522
37,170,2.8726425,0.9884674,0.96608335,0.9180918
37,171,2.9096856,1.1181821,0.9411761,0.8503274
37,172,2.854932,0.905278,0.953763,0.9958909
37,173,3.1878715,1.0412996,0.8964257,1.2501462
37,174,2.853909,0.92896855,0.96064204,0.96429837
37,175,2.871862,0.8422821,0.9497364,1.0798433
37,176,2.8338516,0.9330164,0.94616234,0.95467293
37,177,2.8502839,0.9916606,0.9633616,0.8952614
37,178,2.843813,1.0143704,0.936463,0.89297944
37,179,2.8758292,0.878806,0.98930377,1.0077193
37,180,2.9056733,1.004574,0.99496853,0.9061308
37,181,2.8541954,0.97244465,0.9523406,0.92940986
37,182,2.8851254,0.98595464,0.9388795,0.9602911
37,183,2.830083,0.8262377,0.9522926,1.0515525
37,184,2.906547,0.95041597,0.96024007,0.9958909
37,185,2.8435612,0.89473325,0.9689325,0.97989523
37,186,2.8443859,1.0425756,0.95103633,0.85077393
37,187,2.862174,0.8146037,0.93396103,1.1136091
37,188,2.940247,1.1034638,0.9267601,0.9100232
37,189,2.8527622,0.904529,0.9397599,1.0084733
37,190,2.8726487,0.97089976,0.94322664,0.95852214
37,191,2.9083943,0.9268478,0.9299939,1.0515525
37,192,2.8431258,0.8507055,0.955832,1.0365883
37,193,2.8385603,0.98110914,0.9585687,0.8988825
37,194,2.915447,1.105759,0.95745075,0.8522372
37,195,2.88086,0.96628445,0.9436471,0.9709285
37,196,2.8214872,0.9364983,0.9545657,0.93042314
37,197,2.8433938,0.8310698,0.9553568,1.056967
37,198,2.8816752,0.8960991,0.94083405,1.0447421
37,199,2.8584948,0.84938514,0.9450305,1.0640789
37,200,2.8616998,0.95829505,0.9667737,0.9366309
37,201,2.8554044,0.83213377,0.9411667,1.0821038
37,202,2.8902743,0.8462985,0.9646166,1.079359
37,203,2.862801,0.87759006,0.95767564,1.0275354
37,204,2.8272748,0.9703289,0.96819764,0.88874817
37,205,2.9416192,1.0764484,0.95514727,0.9100232
37,206,2.7897573,0.9312981,0.9403674,0.9180918
37,207,2.7956347,0.93045866,0.9325736,0.9326023
37,208,2.9792752,1.1590812,0.9348788,0.8853151
37,209,2.8775864,1.0165591,0.9258832,0.9351438
37,210,2.8816888,0.9790412,0.94921196,0.9534356
37,211,2.880379,1.0633955,0.89889157,0.9180918
37,212,2.9232807,0.8960155,0.9229517,1.1043134
37,213,2.8733687,0.9115747,0.9450097,1.0167841
37,214,2.810328,1.0063334,0.95366704,0.8503274
37,215,2.8422694,1.0288466,0.94348276,0.8699399
37,216,2.889393,1.0489321,0.9223692,0.9180918
37,217,2.90628,1.0778244,0.9431404,0.8853151
37,218,2.8011768,0.88121367,0.9873608,0.9326023
37,219,2.8710237,0.8366245,0.9427042,1.0916948
37,220,2.8487132,0.8612296,0.931218,1.0562654
37,221,2.8829978,0.89925396,0.96650887,1.0172349
37,222,2.8195627,0.9334494,0.9494823,0.9366309
37,223,2.881289,1.1043237,0.94053286,0.83643234
37,224,2.85219,0.9908517,0.93540984,0.9259283
37,225,2.8864996,1.0031369,0.9574345,0.9259283
37,226,2.848357,0.92184144,0.9732146,0.95330095
37,227,2.8865588,0.9663558,0.9995111,0.92069167
37,228,2.9771748,0.9594056,0.91345567,1.1043134
37,229,2.8103669,0.9977663,0.9397588,0.8728417
37,230,2.8502705,0.83392143,0.9437693,1.0725796
37,231,2.9223893,1.0670116,0.92277527,0.9326023
37,232,2.8799868,0.9364201,0.9358474,1.0077193
37,233,2.8143256,0.9408415,0.96467364,0.9088103
37,234,2.8763866,0.9596057,0.9412373,0.9755435
37,235,2.8642223,0.9567706,0.94183695,0.9656147
37,236,2.8805637,1.0261357,0.94829714,0.9061308
37,237,2.7982945,0.9173889,0.94628507,0.9346204
37,238,2.9245198,0.9531299,0.97549886,0.9958909
37,239,2.875937,0.9042513,0.933581,1.0381047
37,240,2.920902,1.0966952,0.90611494,0.9180918
37,241,2.807692,0.8928334,0.98893034,0.9259283
37,242,2.8743014,1.008853,0.9490881,0.91636026
37,243,2.893316,1.0465791,0.9393895,0.9073473
37,244,2.8788204,1.0176367,0.94309187,0.9180918
37,245,2.7839928,0.9782866,0.9480189,0.8576871
37,246,2.8175824,0.85937375,0.9688776,0.9893309
37,247,2.83841,0.9211715,0.954656,0.9625824
37,248,2.834472,0.93697965,0.9913613,0.9061308
37,249,2.8975053,1.041228,0.94625396,0.9100232
37,250,2.9206831,1.1013668,0.9105059,0.9088103
37,251,2.846091,1.0012704,0.95184124,0.89297944
37,252,2.8767464,0.91731083,0.97954035,0.97989523
37,253,2.885631,1.0075524,0.95215046,0.9259283
37,254,2.873949,0.95942175,0.98765755,0.9268697
37,255,2.8025832,0.85054606,0.9561461,0.9958909
37,256,2.8835506,1.0009682,0.94743836,0.9351438
37,257,2.807601,0.8973671,0.94078887,0.9694449
37,258,2.9021106,1.0586437,0.92847586,0.914991
37,259,2.8860924,0.9163914,0.96274215,1.0069588
37,260,2.8218822,0.8432306,0.98276055,0.9958909
37,261,2.9079459,1.0421146,0.9354081,0.93042314
37,262,2.870958,0.9766515,0.9679271,0.9263794
37,263,2.9838736,1.1407979,0.95776045,0.8853151
37,264,2.849865,0.9673182,0.9764158,0.9061308
37,265,2.824707,0.85092413,0.9482339,1.0255489
37,266,2.8910189,1.0092428,0.97175264,0.9100232
37,267,2.8789546,1.0334886,0.9567176,0.88874817
37,268,2.8737178,1.0269216,0.9394487,0.9073473
37,269,2.9024165,1.0243938,0.9428787,0.9351438
37,270,2.860454,0.9041499,0.9281764,1.0281278
37,271,2.9004855,1.0592453,0.9338927,0.9073473
37,272,2.8195465,0.9046504,0.9822937,0.9326023
37,273,2.8600776,1.0209788,0.92209184,0.91700697
37,274,2.889851,1.0117422,0.9574169,0.92069167
37,275,2.8479502,0.9957221,0.91962576,0.9326023
37,276,2.9831872,1.1592319,0.91782457,0.9061308
37,277,2.8013606,0.9262053,0.9482856,0.9268697
37,278,2.87689,1.0606211,0.9383815,0.87788725
37,279,2.8848999,0.9303031,0.9587058,0.9958909
37,280,2.8632157,0.996397,0.9521513,0.91466725
37,281,2.8618069,0.8738574,0.9809906,1.0069588
37,282,2.823274,0.87910557,0.964273,0.97989523
37,283,2.9015656,0.93856573,0.93546426,1.0275354
37,284,2.9030514,0.99909097,0.90806943,0.9958909
37,285,2.8593926,0.8614092,0.98691005,1.0110731
37,286,2.9049325,1.0486214,0.9303826,0.9259283
37,287,3.2240753,1.0659052,0.5310405,1.6271293
37,288,2.860811,0.99610645,0.9300841,0.9346204
37,289,2.853148,1.0496713,0.9569052,0.8465713
37,290,2.8950064,1.0265797,0.9622957,0.9061308
37,291,2.9106686,1.0415697,0.91593456,0.9531644
37,292,2.8464372,0.9529746,0.9402982,0.9531644
37,293,2.8454947,0.9735897,0.9538131,0.9180918
37,294,2.87273,1.031555,0.9364892,0.9046857
37,295,2.8502672,0.9225737,0.95354474,0.97414863
37,296,2.891736,0.99432915,0.93482435,0.9625824
37,297,2.8507702,1.0085922,0.9162496,0.9259283
37,298,2.8873906,1.066474,0.9430295,0.87788725
37,299,2.7990477,0.933651,0.9327943,0.9326023
37,300,2.875243,0.978532,0.9385246,0.95818627
37,301,2.8501859,0.83740616,0.9358071,1.0769724
37,302,2.8593967,0.8797194,0.9837864,0.9958909
37,303,2.899549,1.0510592,0.9423588,0.9061308
37,304,2.8685193,0.92966145,0.9277846,1.0110731
37,305,2.9414182,1.0081851,0.9255136,1.0077193
37,306,2.848188,0.83928216,0.92906225,1.0798433
37,307,2.9554238,0.9916226,1.031199,0.9326023
37,308,2.951853,1.0311538,0.9248082,0.9958909
37,309,2.8971157,1.0165023,0.94659644,0.934017
37,310,2.901953,1.0578337,0.95880413,0.8853151
37,311,3.1673605,0.8536779,0.6865531,1.6271293
38,0,2.8995245,0.9953847,0.93691844,0.96722126
38,1,2.9609942,1.0676916,0.98309004,0.9102125
38,2,2.9597416,1.0994112,0.9092685,0.9510617
38,3,2.8705957,1.0035999,0.9595248,0.9074709
38,4,2.867541,1.0029068,0.9440743,0.9205599
38,5,2.8350635,0.9180614,0.94551545,0.9714864
38,6,2.8499246,0.8967083,0.9689544,0.9842618
38,7,2.8443642,0.9377464,0.9237215,0.98289615
38,8,2.8475468,0.93535566,0.9372161,0.974975
38,9,2.882051,0.9545366,0.95003545,0.9774788
38,10,2.834753,0.9883073,0.94483644,0.90160924
38,11,2.8784478,0.99953014,0.9361485,0.94276905
38,12,2.8483245,0.8782319,0.9596283,1.0104644
38,13,2.8542924,0.8547934,0.94582427,1.0536748
38,14,2.9314218,1.0271819,0.93279743,0.9714422
38,15,2.8695703,0.9844465,0.93393344,0.9511902
38,16,2.8215804,0.82635975,0.9378176,1.0574032
38,17,2.8948169,0.92196834,0.9501945,1.022654
38,18,2.8959937,0.9809183,0.93050385,0.98457146
38,19,2.7993178,0.86616194,0.9318179,1.0013381
38,20,2.8595204,1.0041221,0.90215623,0.9532418
38,21,2.899069,1.0097679,0.932124,0.957177
38,22,2.8694434,0.83497125,0.95011836,1.0843536
38,23,2.8322165,0.91479856,0.96856916,0.9488487
38,24,2.8417766,0.96093255,0.96665984,0.9141842
38,25,2.8974435,1.1343204,0.950805,0.81231815
38,26,2.8900075,1.0705874,0.9387536,0.88066626
38,27,2.8363333,0.8764122,0.9358342,1.0240867
38,28,2.8769433,0.95384866,0.95444953,0.9686452
38,29,2.7614279,0.8736142,0.93192446,0.9558891
38,30,2.8442607,0.94752204,0.98577356,0.91096485
38,31,2.8313766,0.84416324,0.9975627,0.9896506
38,32,2.8811915,0.9263471,0.93764573,1.0171984
38,33,2.971571,0.9031375,0.9762298,1.0922036
38,34,2.9404306,1.0429695,0.91319925,0.9842618
38,35,2.867641,1.036365,0.9262732,0.9050026
38,36,2.8602617,0.800511,0.93831766,1.121433
38,37,2.8590717,1.0419973,0.9543932,0.86268103
38,38,2.8326886,1.0108366,0.9357273,0.8861245
38,39,2.8500247,0.99353135,0.94662035,0.9098729
38,40,2.816101,0.8334985,0.93452597,1.0480766
38,41,2.8355021,0.9827479,0.9382326,0.9145214
38,42,2.8822935,0.9572979,0.9404241,0.98457146
38,43,2.8921516,0.952865,0.9355612,1.0037255
38,44,2.892002,1.0618126,0.9440648,0.8861245
38,45,2.7895534,0.91390514,0.9496592,0.92598885
38,46,2.8990145,0.9991325,0.9337636,0.9661182
38,47,2.8745697,0.90263814,0.9413746,1.0305569
38,48,2.8074813,0.9338937,0.9874629,0.8861245
38,49,2.7846122,0.9507412,0.939799,0.8940719
38,50,2.917574,1.0525329,0.91397923,0.9510617
38,51,2.8129392,0.81069565,0.948557,1.0536864
38,52,2.874946,0.9751403,0.9400946,0.9597111
38,53,2.8527417,1.0055614,0.9388248,0.9083556
38,54,2.819761,0.80433786,0.93536174,1.0800613
38,55,2.8508997,1.0039208,0.9175803,0.9293984
38,56,2.8902402,0.90189314,0.9544883,1.0338585
38,57,2.9219098,1.0470381,0.8937728,0.98109883
38,58,2.8968916,0.93444633,0.9516667,1.0107783
38,59,2.9088526,1.0989624,0.9208463,0.8890439
38,60,2.9218917,0.97935283,0.93176043,1.0107783
38,61,2.8349776,0.8117908,0.96518457,1.0580022
38,62,2.8396077,0.930596,0.9255907,0.983421
38,63,2.872382,0.95861685,0.9214457,0.9923193
38,64,2.8199306,0.9091524,0.9231688,0.98760927
38,65,2.8963368,1.0731614,0.97527134,0.847904
38,66,2.823288,0.94089556,0.9740367,0.9083556
38,67,2.871506,0.8760519,0.9448472,1.0506067
38,68,2.944569,1.0911049,0.91555536,0.93790877
38,69,2.9491696,1.0794528,0.9595041,0.9102125
38,70,2.895817,0.9272879,0.91052693,1.0580022
38,71,2.883484,0.9594923,0.98608273,0.93790877
38,72,2.8539464,0.92037773,0.9524697,0.98109883
38,73,2.9166496,0.93187886,0.9496042,1.0351665
38,74,2.8190472,0.8563012,0.981647,0.98109883
38,75,2.832334,0.8978448,1.0139294,0.9205599
38,76,2.9119134,0.943956,0.95717895,1.0107783
38,77,2.8733315,1.016499,0.9317452,0.92508733
38,78,2.791279,0.9066367,0.9771713,0.9074709
38,79,2.801224,0.8850334,0.9911032,0.92508733
38,80,2.8428414,1.0081394,0.90961456,0.92508733
38,81,2.8987505,1.0716009,0.9020621,0.92508733
38,82,2.8709419,0.8872018,0.94732064,1.0364195
38,83,2.8706017,1.0447376,0.9208611,0.9050026
38,84,2.9104638,1.0815783,0.94070405,0.8881812
38,85,2.878647,0.8570715,0.970302,1.0512735
38,86,2.871561,1.01103,0.9638365,0.8966945
38,87,2.902023,1.1111271,0.94746083,0.8434351
38,88,2.910107,1.0244877,0.94771034,0.93790877
38,89,2.8877444,0.9787822,0.9710534,0.93790877
38,90,2.8820326,1.0873286,0.9585905,0.83611345
38,91,2.8115249,0.8140979,0.96845233,1.0289745
38,92,2.8241353,0.96856004,0.93180025,0.923775
38,93,2.8905456,0.95880556,0.93705,0.99468994
38,94,2.8395035,0.8688949,1.0114565,0.9591519
38,95,2.8133526,0.9833862,0.944195,0.8857713
38,96,2.8752844,1.0315005,0.9578434,0.88594043
38,97,2.86913,0.8776407,0.93973476,1.0517544
38,98,2.8900132,1.0410364,0.92388946,0.92508733
38,99,2.8722343,1.1000904,0.9360304,0.83611345
38,100,2.8998709,0.9040518,0.9584017,1.0374173
38,101,2.8556871,1.0171465,0.94179523,0.8967454
38,102,2.821048,0.8604752,0.9593565,1.0012162
38,103,2.9142501,1.0571153,0.9277363,0.9293984
38,104,2.8907113,1.03156,0.9212427,0.93790877
38,105,2.840366,0.87236595,0.9360263,1.0319736
38,106,2.8794515,0.9525086,0.98903406,0.93790877
38,107,2.8782637,0.9180037,0.9522254,1.0080343
38,108,2.8913875,0.99429595,0.9476239,0.94946736
38,109,2.8336904,0.8741183,0.9648821,0.99468994
38,110,2.8712897,0.89928025,0.9402962,1.031713
38,111,2.9088738,0.88722754,0.9530474,1.0685986
38,112,2.8769174,0.94073117,0.9550873,0.98109883
38,113,2.8370044,0.97024983,0.9288457,0.93790877
38,114,2.8552456,0.99011695,0.9162799,0.9488487
38,115,2.879455,0.9730986,0.9167059,0.9896506
38,116,2.8899705,0.9651432,0.9143628,1.0104644
38,117,2.8314073,0.929657,0.94586116,0.9558891
38,118,2.8126147,0.8353119,0.945329,1.0319736
38,119,2.9509702,1.1600403,0.9430259,0.847904
38,120,2.90612,1.1533302,0.9357823,0.81700754
38,121,2.8877053,1.1237652,0.9579544,0.80598545
38,122,2.903312,0.8972332,0.95041,1.0556686
38,123,2.9103587,0.9751917,0.92470247,1.0104644
38,124,2.8809278,1.0106846,0.95162284,0.9186204
38,125,2.8753314,1.0179497,0.9493742,0.90800726
38,126,2.9349298,1.13381,0.9149952,0.8861245
38,127,2.9243753,1.210754,0.9397718,0.7738494
38,128,2.8553648,0.882738,0.9396273,1.0329995
38,129,2.905698,1.077158,0.92018443,0.9083556
38,130,2.8588395,1.0304313,0.94228345,0.8861245
38,131,2.90833,1.0636165,0.934501,0.9102125
38,132,2.9629252,1.108657,0.9440557,0.9102125
38,133,2.8317783,1.0062966,0.93935716,0.8861245
38,134,2.8864646,0.9128067,0.96319354,1.0104644
38,135,2.899574,0.85508364,0.95459765,1.0898926
38,136,2.9834533,1.1730093,0.92226267,0.8881812
38,137,2.8475611,0.9160611,0.9804381,0.9510617
38,138,2.8735626,0.856936,0.9589876,1.0576389
38,139,2.925498,1.0661646,0.9001815,0.9591519
38,140,2.8244157,0.9428524,0.96294296,0.9186204
38,141,2.8355017,0.90466416,0.9409008,0.98993665
38,142,2.8510609,1.0237247,0.9347423,0.89259374
38,143,2.898382,0.96277463,0.94770944,0.98789775
38,144,2.8010106,0.93090117,0.93272936,0.93738014
38,145,2.8895886,0.95244026,0.9531824,0.9839657
38,146,2.8671982,0.959123,0.9706949,0.93738014
38,147,2.876976,0.9651588,0.9368747,0.9749424
38,148,2.8853154,0.9684361,0.94626266,0.9706165
38,149,2.8503404,0.9415002,0.9416186,0.96722126
38,150,2.8592203,0.9822211,0.94473875,0.9322604
38,151,2.85476,0.9883348,0.9410366,0.9253885
38,152,2.8249295,0.9052286,0.94380647,0.9758943
38,153,2.9303288,1.0851214,0.8990346,0.9461727
38,154,2.8920941,0.95358074,0.9554087,0.9831048
38,155,2.9150872,1.0504014,0.9544732,0.9102125
38,156,2.8885965,0.9492901,0.9312719,1.0080343
